Longitudinal Acceleration (m/s^2),Lateral Acceleration (m/s^2),Velocity (m/s)
-18.94239144889294,-8.379895740437842,28.0
-19.358407198102874,-7.049512652169821,28.0
-19.6841941945,-5.6832068633192065,28.0
-19.918092302227734,-4.287940755000677,28.0
-20.05890963014334,-2.8708242834786226,28.0
-20.105928605421976,-1.4390787494597543,28.0
-20.05890963014334,0.0,28.0
-19.918092302227734,1.4390787494597543,28.0
-19.6841941945,2.8708242834786226,28.0
-19.358407198102874,4.287940755000677,28.0
-18.94239144889294,5.6832068633192065,28.0
-18.438266867768824,7.049512652169821,28.0
-17.848602358040242,8.379895740437842,28.0
-17.17640271488558,9.667576800856542,28.0
-16.42509331360441,10.905994105904934,28.0
-15.598502654690131,12.088836964867136,28.0
-14.700842854669045,13.21007788166571,28.0
-13.736688182120025,14.26400326960007,28.0
-12.710951748250364,15.24524256647461,28.0
-11.628860470807222,16.148795601752624,28.0
-10.495928438902954,16.970058076279226,28.0
-9.31792881448088,17.704845024734425,28.0
-8.10086441360538,18.34941214125713,28.0
-6.850937117487206,18.90047485956955,28.0
-5.574516269118396,19.35522509037403,28.0
-4.278106216560432,19.711345530732476,28.0
-2.968313168277378,19.967021472510925,28.0
-1.651811529411765,20.120950049716246,28.0
-1.8947607352941178,20.70413230486426,30.0
-1.191777158428406,20.65138054865732,30.0
-0.49237582473216635,20.49339409089434,30.0
0.19987927691524554,20.23097799435035,30.0
0.8814605731948841,19.865469471302184,30.0
1.5488948820533115,19.39873106940125,30.0
2.1987811112422255,18.833141180557618,30.0
2.8278075895049257,18.17158192120004,30.0
3.4327689420939613,17.417424445671244,30.0
4.010582424626081,16.57451176759817,30.0
4.558303632040996,15.647139176775415,30.0
5.0731415026146625,14.640032351352984,30.0
5.5524725405700295,13.558323276863694,30.0
5.993854184810179,12.407524094801248,30.0
6.3950372556497905,11.193499014010658,30.0
6.753977416119251,9.92243442802419,30.0
7.068845589437253,8.600807390617963,30.0
7.33803727956681,7.235352610230577,30.0
7.560180747359278,5.833028131432649,30.0
7.734144000622629,4.400979878326607,30.0
7.8590405624941715,2.946505240555457,30.0
7.934233988723466,1.4770158874778567,30.0
7.95934111084632,0.0,30.0
7.934233988723466,-1.4770158874778567,30.0
7.8590405624941715,-2.946505240555457,30.0
7.734144000622629,-4.400979878326607,30.0
7.560180747359278,-5.833028131432649,30.0
7.33803727956681,-7.235352610230577,30.0
7.068845589437253,-8.600807390617963,30.0
6.753977416119249,-9.922434428024193,30.0
6.395037255649789,-11.19349901401066,30.0
5.99385418481018,-12.407524094801246,30.0
5.5524725405700295,-13.558323276863694,30.0
5.0731415026146625,-14.640032351352984,30.0
4.558303632040996,-15.647139176775415,30.0
4.010582424626081,-16.57451176759817,30.0
3.4327689420939613,-17.417424445671244,30.0
2.8278075895049257,-18.17158192120004,30.0
2.1987811112422238,-18.83314118055762,30.0
1.5488948820533115,-19.39873106940125,30.0
0.8814605731948841,-19.865469471302184,30.0
0.19987927691524554,-20.23097799435035,30.0
-0.49237582473216635,-20.49339409089434,30.0
-1.191777158428406,-20.65138054865732,30.0
-1.8947607352941178,-20.70413230486426,30.0
-3.2419970914910574,-20.70413230486426,30.0
-4.582368240030987,-20.65138054865732,30.0
-5.909043956781562,-20.49339409089434,30.0
-7.215263806391473,-20.23097799435035,30.0
-8.494371591919469,-19.865469471302184,30.0
-9.739849273288254,-19.39873106940125,30.0
-10.945350181722588,-18.83314118055762,30.0
-12.104731360918638,-18.17158192120004,30.0
-13.212084870141144,-17.417424445671244,30.0
-14.26176788973524,-16.57451176759817,30.0
-15.248431475641965,-15.647139176775415,30.0
-16.167047816391054,-14.640032351352984,30.0
-17.01293585367575,-13.558323276863694,30.0
-17.781785135952944,-12.407524094801246,30.0
-18.46967778351617,-11.19349901401066,30.0
-19.073108453112543,-9.922434428024193,30.0
-19.58900220036849,-8.600807390617963,30.0
-20.01473014900142,-7.235352610230577,30.0
-20.348122886970675,-5.833028131432649,30.0
-20.587481521304014,-4.400979878326607,30.0
-20.731586335266783,-2.946505240555457,30.0
-20.77970300375881,-1.4770158874778567,30.0
-20.731586335266783,0.0,30.0
-20.587481521304014,1.4770158874778567,30.0
-20.348122886970675,2.946505240555457,30.0
-20.01473014900142,4.400979878326607,30.0
-19.58900220036849,5.833028131432649,30.0
-19.073108453112543,7.235352610230577,30.0
-18.469677783516165,8.600807390617963,30.0
-17.78178513595294,9.92243442802419,30.0
-17.012935853675753,11.193499014010658,30.0
-16.167047816391054,12.407524094801248,30.0
-15.248431475641965,13.558323276863694,30.0
-14.26176788973524,14.640032351352984,30.0
-13.212084870141144,15.647139176775415,30.0
-12.104731360918638,16.57451176759817,30.0
-10.945350181722588,17.417424445671244,30.0
-9.73984927328825,18.17158192120004,30.0
-8.494371591919469,18.833141180557618,30.0
-7.215263806391473,19.39873106940125,30.0
-5.909043956781562,19.865469471302184,30.0
-4.582368240030987,20.23097799435035,30.0
-3.2419970914910574,20.49339409089434,30.0
-1.8947607352941178,20.65138054865732,30.0
-1.9849176546543952,20.89524190724892,30.70906818884023
-1.2770392646581985,20.842003225678223,30.70906818884023
-0.5727680606771877,20.682558473084015,30.70906818884023
0.12430715266656134,20.417720143377515,30.70906818884023
0.8106342398697881,20.048837791980528,30.70906818884023
1.4827158354163366,19.577791158800373,30.70906818884023
2.1371271655502007,19.006980589506185,30.70906818884023
2.7705335001374998,18.339314803917606,30.70906818884023
3.3797071456869006,17.578196073835304,30.70906818884023
3.9615438929357882,16.727502885843748,30.70906818884023
4.51307883518908,15.791570177432634,30.70906818884023
5.031501476804184,14.77516724714904,30.70906818884023
5.514170054832527,13.683473451345304,30.70906818884023
5.95862500083801,12.52205181136624,30.70906818884023
6.362601474293981,11.296820665667516,30.70906818884023
6.724040903691397,10.014023511319511,30.70906818884023
7.04110147654738,8.680197188577372,30.70906818884023
7.312167524859441,7.302138570641442,30.70906818884023
7.5358577581792785,5.886869928349428,30.70906818884023
7.711032302352284,4.441603146293857,30.70906818884023
7.836798508054948,2.973702972711302,30.70906818884023
7.912515499531206,1.4906494904135086,30.70906818884023
7.937797440348381,0.0,30.70906818884023
7.912515499531206,-1.4906494904135086,30.70906818884023
7.836798508054948,-2.973702972711302,30.70906818884023
7.711032302352284,-4.441603146293857,30.70906818884023
7.5358577581792785,-5.886869928349428,30.70906818884023
7.312167524859441,-7.302138570641442,30.70906818884023
7.04110147654738,-8.680197188577372,30.70906818884023
6.724040903691395,-10.014023511319515,30.70906818884023
6.362601474293979,-11.296820665667518,30.70906818884023
5.958625000838011,-12.522051811366238,30.70906818884023
5.514170054832527,-13.683473451345304,30.70906818884023
5.031501476804184,-14.77516724714904,30.70906818884023
4.51307883518908,-15.791570177432634,30.70906818884023
3.9615438929357882,-16.727502885843748,30.70906818884023
3.3797071456869006,-17.578196073835304,30.70906818884023
2.7705335001374998,-18.339314803917606,30.70906818884023
2.137127165550197,-19.00698058950619,30.70906818884023
1.4827158354163366,-19.577791158800373,30.70906818884023
0.8106342398697881,-20.048837791980528,30.70906818884023
0.12430715266656134,-20.417720143377515,30.70906818884023
-0.5727680606771877,-20.682558473084015,30.70906818884023
-1.2770392646581985,-20.842003225678223,30.70906818884023
-1.9849176546543952,-20.89524190724892,30.70906818884023
-3.3430497725887465,-20.89524190724892,30.70906818884023
-4.69426116056182,-20.842003225678223,30.70906818884023
-6.031666355065882,-20.682558473084015,30.70906818884023
-7.348450245790446,-20.417720143377515,30.70906818884023
-8.63790280386223,-20.048837791980528,30.70906818884023
-9.893453274614298,-19.577791158800373,30.70906818884023
-11.108703660645583,-19.00698058950619,30.70906818884023
-12.277461324549186,-18.339314803917606,30.70906818884023
-13.3937705451731,-17.578196073835304,30.70906818884023
-14.451942866609961,-16.727502885843748,30.70906818884023
-15.446586085264546,-15.791570177432634,30.70906818884023
-16.372631727287207,-14.77516724714904,30.70906818884023
-17.22536087635484,-13.683473451345304,30.70906818884023
-18.000428220186816,-12.522051811366238,30.70906818884023
-18.69388419326029,-11.296820665667518,30.70906818884023
-19.30219510289081,-10.014023511319515,30.70906818884023
-19.822261136120236,-8.680197188577372,30.70906818884023
-20.251432155653028,-7.302138570641442,30.70906818884023
-20.58752120434845,-5.886869928349428,30.70906818884023
-20.82881564945285,-4.441603146293857,30.70906818884023
-20.97408590978361,-2.973702972711302,30.70906818884023
-21.02259172139301,-1.4906494904135086,30.70906818884023
-20.97408590978361,0.0,30.70906818884023
-20.82881564945285,1.4906494904135086,30.70906818884023
-20.58752120434845,2.973702972711302,30.70906818884023
-20.251432155653028,4.441603146293857,30.70906818884023
-19.822261136120236,5.886869928349428,30.70906818884023
-19.30219510289081,7.302138570641442,30.70906818884023
-18.69388419326029,8.680197188577372,30.70906818884023
-18.000428220186812,10.014023511319511,30.70906818884023
-17.22536087635484,11.296820665667516,30.70906818884023
-16.372631727287207,12.52205181136624,30.70906818884023
-15.446586085264546,13.683473451345304,30.70906818884023
-14.451942866609961,14.77516724714904,30.70906818884023
-13.3937705451731,15.791570177432634,30.70906818884023
-12.277461324549186,16.727502885843748,30.70906818884023
-11.108703660645583,17.578196073835304,30.70906818884023
-9.893453274614291,18.339314803917606,30.70906818884023
-8.63790280386223,19.006980589506185,30.70906818884023
-7.348450245790446,19.577791158800373,30.70906818884023
-6.031666355065882,20.048837791980528,30.70906818884023
-4.69426116056182,20.417720143377515,30.70906818884023
-3.3430497725887465,20.682558473084015,30.70906818884023
-1.9849176546543952,20.842003225678223,30.70906818884023
